"","...1","coral","tank","treat","pco2","temp","T0_T90","reef","species","col","fpco2","ftemp","colony","SA","treat2","param","value","mean","lowerci","upperci"
"320",1,"CFAA15","400_28",2,447,28,"T0","F","PAST","A","T0","T0","AA_F",12.00066667,"T0","host",2.325267997,1.82515445299625,1.54297822951882,2.09714669625945
"321",2,"CFAB19","400_28",2,447,28,"T0","F","PAST","B","T0","T0","AB_F",11.39933333,"T0","host",1.317340251,1.82515445299625,1.54297822951882,2.09714669625945
"322",3,"CFAC15","400_28",2,447,28,"T0","F","PAST","C","T0","T0","AC_F",10.686,"T0","host",2.058804767,1.82515445299625,1.54297822951882,2.09714669625945
"323",4,"CFAD11","400_28",2,447,28,"T0","F","PAST","D","T0","T0","AD_F",10.54933333,"T0","host",2.365122748,1.82515445299625,1.54297822951882,2.09714669625945
"324",5,"CFAD11","400_28",2,447,28,"T0","F","PAST","D","T0","T0","AD_F",10.54933333,"T0","host",2.365122748,1.82515445299625,1.54297822951882,2.09714669625945
"325",6,"CFAE9","400_28",2,447,28,"T0","F","PAST","E","T0","T0","AE_F",14.14233333,"T0","host",1.733187163,1.82515445299625,1.54297822951882,2.09714669625945
"326",7,"CFAE9","400_28",2,447,28,"T0","F","PAST","E","T0","T0","AE_F",14.14233333,"T0","host",1.733187163,1.82515445299625,1.54297822951882,2.09714669625945
"327",8,"CFAF11","400_28",2,447,28,"T0","F","PAST","F","T0","T0","AF_F",6.160666667,"T0","host",2.161405571,1.82515445299625,1.54297822951882,2.09714669625945
"328",9,"CFPB8","400_28",2,447,28,"T0","F","PSTR","B","T0","T0","PB_F",7.280333333,"T0","host",1.065649513,1.28502408852984,0.966458399811627,1.62185419524122
"329",10,"CFPE13","400_28",2,447,28,"T0","F","PSTR","E","T0","T0","PE_F",8.785333333,"T0","host",1.098071551,1.28502408852984,0.966458399811627,1.62185419524122
"330",11,"CFSA9","400_28",2,447,28,"T0","F","SSID","A","T0","T0","SA_F",8.170666667,"T0","host",1.008753175,1.66753775640928,1.36393575690596,1.96546447760458
"331",12,"CFSB9","400_28",2,447,28,"T0","F","SSID","B","T0","T0","SB_F",11.544,"T0","host",1.577018011,1.66753775640928,1.36393575690596,1.96546447760458
"332",13,"CFSC11","400_28",2,447,28,"T0","F","SSID","C","T0","T0","SC_F",9.465666667,"T0","host",2.096572684,1.66753775640928,1.36393575690596,1.96546447760458
"333",14,"CFSD12","400_28",2,447,28,"T0","F","SSID","D","T0","T0","SD_F",9.394333333,"T0","host",1.681157498,1.66753775640928,1.36393575690596,1.96546447760458
"334",15,"CFSE9","400_28",2,447,28,"T0","F","SSID","E","T0","T0","SE_F",9.466666667,"T0","host",1.116762788,1.66753775640928,1.36393575690596,1.96546447760458
"335",16,"CNAA13","400_28",2,447,28,"T0","N","PAST","A","T0","T0","AA_N",7.16,"T0","host",1.775449795,1.82515445299625,1.54297822951882,2.09714669625945
"336",17,"CNAC9","400_28",2,447,28,"T0","N","PAST","C","T0","T0","AC_N",9.716333333,"T0","host",1.309519491,1.82515445299625,1.54297822951882,2.09714669625945
"337",18,"CNAD12","400_28",2,447,28,"T0","N","PAST","D","T0","T0","AD_N",10.35566667,"T0","host",0.768345326,1.82515445299625,1.54297822951882,2.09714669625945
"338",19,"CNAE9","400_28",2,447,28,"T0","N","PAST","E","T0","T0","AE_N",9.664,"T0","host",1.843591996,1.82515445299625,1.54297822951882,2.09714669625945
"339",20,"CNAF9","400_28",2,447,28,"T0","N","PAST","F","T0","T0","AF_N",10.11366667,"T0","host",2.003082565,1.82515445299625,1.54297822951882,2.09714669625945
"340",21,"CNPA9","400_28",2,447,28,"T0","N","PSTR","A","T0","T0","PA_N",10.44766667,"T0","host",0.44248854,1.28502408852984,0.966458399811627,1.62185419524122
"341",22,"CNPB9","400_28",2,447,28,"T0","N","PSTR","B","T0","T0","PB_N",11.17033333,"T0","host",0.967239162,1.28502408852984,0.966458399811627,1.62185419524122
"342",23,"CNPC10","400_28",2,447,28,"T0","N","PSTR","C","T0","T0","PC_N",10.55266667,"T0","host",1.495374009,1.28502408852984,0.966458399811627,1.62185419524122
"343",24,"CNPD9","400_28",2,447,28,"T0","N","PSTR","D","T0","T0","PD_N",7.814333333,"T0","host",1.633776762,1.28502408852984,0.966458399811627,1.62185419524122
"344",25,"CNPE10","400_28",2,447,28,"T0","N","PSTR","E","T0","T0","PE_N",10.709,"T0","host",1.757899697,1.28502408852984,0.966458399811627,1.62185419524122
"345",26,"CNPF15","400_28",2,447,28,"T0","N","PSTR","F","T0","T0","PF_N",9.076,"T0","host",1.800674048,1.28502408852984,0.966458399811627,1.62185419524122
"346",27,"CNSB15","400_28",2,447,28,"T0","N","SSID","B","T0","T0","SB_N",10.22766667,"T0","host",2.182382278,1.66753775640928,1.36393575690596,1.96546447760458
"347",28,"CNSC9","400_28",2,447,28,"T0","N","SSID","C","T0","T0","SC_N",11.61133333,"T0","host",1.615917276,1.66753775640928,1.36393575690596,1.96546447760458
"348",29,"CNSD10","400_28",2,447,28,"T0","N","SSID","D","T0","T0","SD_N",11.04566667,"T0","host",1.813452016,1.66753775640928,1.36393575690596,1.96546447760458
"349",30,"CNSE9","400_28",2,447,28,"T0","N","SSID","E","T0","T0","SE_N",10.54866667,"T0","host",1.055579505,1.66753775640928,1.36393575690596,1.96546447760458
"350",31,"CNSF22","400_28",2,447,28,"T0","N","SSID","F","T0","T0","SF_N",10.542,"T0","host",2.535837484,1.66753775640928,1.36393575690596,1.96546447760458
"351",1,"CFAA15","400_28",2,447,28,"T0","F","PAST","A","T0","T0","AA_F",12.00066667,"T0","host",2.325267997,1.82515445299625,1.54297822951882,2.09714669625945
"352",2,"CFAB19","400_28",2,447,28,"T0","F","PAST","B","T0","T0","AB_F",11.39933333,"T0","host",1.317340251,1.82515445299625,1.54297822951882,2.09714669625945
"353",3,"CFAC15","400_28",2,447,28,"T0","F","PAST","C","T0","T0","AC_F",10.686,"T0","host",2.058804767,1.82515445299625,1.54297822951882,2.09714669625945
"354",4,"CFAD11","400_28",2,447,28,"T0","F","PAST","D","T0","T0","AD_F",10.54933333,"T0","host",2.365122748,1.82515445299625,1.54297822951882,2.09714669625945
"355",5,"CFAD11","400_28",2,447,28,"T0","F","PAST","D","T0","T0","AD_F",10.54933333,"T0","host",2.365122748,1.82515445299625,1.54297822951882,2.09714669625945
"356",6,"CFAE9","400_28",2,447,28,"T0","F","PAST","E","T0","T0","AE_F",14.14233333,"T0","host",1.733187163,1.82515445299625,1.54297822951882,2.09714669625945
"357",7,"CFAE9","400_28",2,447,28,"T0","F","PAST","E","T0","T0","AE_F",14.14233333,"T0","host",1.733187163,1.82515445299625,1.54297822951882,2.09714669625945
"358",8,"CFAF11","400_28",2,447,28,"T0","F","PAST","F","T0","T0","AF_F",6.160666667,"T0","host",2.161405571,1.82515445299625,1.54297822951882,2.09714669625945
"359",9,"CFPB8","400_28",2,447,28,"T0","F","PSTR","B","T0","T0","PB_F",7.280333333,"T0","host",1.065649513,1.28502408852984,0.966458399811627,1.62185419524122
"360",10,"CFPE13","400_28",2,447,28,"T0","F","PSTR","E","T0","T0","PE_F",8.785333333,"T0","host",1.098071551,1.28502408852984,0.966458399811627,1.62185419524122
"361",11,"CFSA9","400_28",2,447,28,"T0","F","SSID","A","T0","T0","SA_F",8.170666667,"T0","host",1.008753175,1.66753775640928,1.36393575690596,1.96546447760458
"362",12,"CFSB9","400_28",2,447,28,"T0","F","SSID","B","T0","T0","SB_F",11.544,"T0","host",1.577018011,1.66753775640928,1.36393575690596,1.96546447760458
"363",13,"CFSC11","400_28",2,447,28,"T0","F","SSID","C","T0","T0","SC_F",9.465666667,"T0","host",2.096572684,1.66753775640928,1.36393575690596,1.96546447760458
"364",14,"CFSD12","400_28",2,447,28,"T0","F","SSID","D","T0","T0","SD_F",9.394333333,"T0","host",1.681157498,1.66753775640928,1.36393575690596,1.96546447760458
"365",15,"CFSE9","400_28",2,447,28,"T0","F","SSID","E","T0","T0","SE_F",9.466666667,"T0","host",1.116762788,1.66753775640928,1.36393575690596,1.96546447760458
"366",16,"CNAA13","400_28",2,447,28,"T0","N","PAST","A","T0","T0","AA_N",7.16,"T0","host",1.775449795,1.82515445299625,1.54297822951882,2.09714669625945
"367",17,"CNAC9","400_28",2,447,28,"T0","N","PAST","C","T0","T0","AC_N",9.716333333,"T0","host",1.309519491,1.82515445299625,1.54297822951882,2.09714669625945
"368",18,"CNAD12","400_28",2,447,28,"T0","N","PAST","D","T0","T0","AD_N",10.35566667,"T0","host",0.768345326,1.82515445299625,1.54297822951882,2.09714669625945
"369",19,"CNAE9","400_28",2,447,28,"T0","N","PAST","E","T0","T0","AE_N",9.664,"T0","host",1.843591996,1.82515445299625,1.54297822951882,2.09714669625945
"370",20,"CNAF9","400_28",2,447,28,"T0","N","PAST","F","T0","T0","AF_N",10.11366667,"T0","host",2.003082565,1.82515445299625,1.54297822951882,2.09714669625945
"371",21,"CNPA9","400_28",2,447,28,"T0","N","PSTR","A","T0","T0","PA_N",10.44766667,"T0","host",0.44248854,1.28502408852984,0.966458399811627,1.62185419524122
"372",22,"CNPB9","400_28",2,447,28,"T0","N","PSTR","B","T0","T0","PB_N",11.17033333,"T0","host",0.967239162,1.28502408852984,0.966458399811627,1.62185419524122
"373",23,"CNPC10","400_28",2,447,28,"T0","N","PSTR","C","T0","T0","PC_N",10.55266667,"T0","host",1.495374009,1.28502408852984,0.966458399811627,1.62185419524122
"374",24,"CNPD9","400_28",2,447,28,"T0","N","PSTR","D","T0","T0","PD_N",7.814333333,"T0","host",1.633776762,1.28502408852984,0.966458399811627,1.62185419524122
"375",25,"CNPE10","400_28",2,447,28,"T0","N","PSTR","E","T0","T0","PE_N",10.709,"T0","host",1.757899697,1.28502408852984,0.966458399811627,1.62185419524122
"376",26,"CNPF15","400_28",2,447,28,"T0","N","PSTR","F","T0","T0","PF_N",9.076,"T0","host",1.800674048,1.28502408852984,0.966458399811627,1.62185419524122
"377",27,"CNSB15","400_28",2,447,28,"T0","N","SSID","B","T0","T0","SB_N",10.22766667,"T0","host",2.182382278,1.66753775640928,1.36393575690596,1.96546447760458
"378",28,"CNSC9","400_28",2,447,28,"T0","N","SSID","C","T0","T0","SC_N",11.61133333,"T0","host",1.615917276,1.66753775640928,1.36393575690596,1.96546447760458
"379",29,"CNSD10","400_28",2,447,28,"T0","N","SSID","D","T0","T0","SD_N",11.04566667,"T0","host",1.813452016,1.66753775640928,1.36393575690596,1.96546447760458
"380",30,"CNSE9","400_28",2,447,28,"T0","N","SSID","E","T0","T0","SE_N",10.54866667,"T0","host",1.055579505,1.66753775640928,1.36393575690596,1.96546447760458
"381",31,"CNSF22","400_28",2,447,28,"T0","N","SSID","F","T0","T0","SF_N",10.542,"T0","host",2.535837484,1.66753775640928,1.36393575690596,1.96546447760458
"382",1,"CFAA15","400_28",2,447,28,"T0","F","PAST","A","T0","T0","AA_F",12.00066667,"T0","lipid",0.118991902,0.101730642000465,0.0574706720932387,0.144393231900747
"383",2,"CFAB19","400_28",2,447,28,"T0","F","PAST","B","T0","T0","AB_F",11.39933333,"T0","lipid",0.151255284,0.101730642000465,0.0574706720932387,0.144393231900747
"384",3,"CFAC15","400_28",2,447,28,"T0","F","PAST","C","T0","T0","AC_F",10.686,"T0","lipid",0.100365848,0.101730642000465,0.0574706720932387,0.144393231900747
"385",4,"CFAD11","400_28",2,447,28,"T0","F","PAST","D","T0","T0","AD_F",10.54933333,"T0","lipid",0.138639564,0.101730642000465,0.0574706720932387,0.144393231900747
"386",5,"CFAD11","400_28",2,447,28,"T0","F","PAST","D","T0","T0","AD_F",10.54933333,"T0","lipid",0.138639564,0.101730642000465,0.0574706720932387,0.144393231900747
"387",6,"CFAE9","400_28",2,447,28,"T0","F","PAST","E","T0","T0","AE_F",14.14233333,"T0","lipid",0.094775094,0.101730642000465,0.0574706720932387,0.144393231900747
"388",7,"CFAE9","400_28",2,447,28,"T0","F","PAST","E","T0","T0","AE_F",14.14233333,"T0","lipid",0.094775094,0.101730642000465,0.0574706720932387,0.144393231900747
"389",8,"CFAF11","400_28",2,447,28,"T0","F","PAST","F","T0","T0","AF_F",6.160666667,"T0","lipid",0.116381014,0.101730642000465,0.0574706720932387,0.144393231900747
"390",9,"CFPB8","400_28",2,447,28,"T0","F","PSTR","B","T0","T0","PB_F",7.280333333,"T0","lipid",0.13484791,0.0827769116773735,0.0328091729983897,0.135609465048355
"391",10,"CFPE13","400_28",2,447,28,"T0","F","PSTR","E","T0","T0","PE_F",8.785333333,"T0","lipid",0.081611545,0.0827769116773735,0.0328091729983897,0.135609465048355
"392",11,"CFSA9","400_28",2,447,28,"T0","F","SSID","A","T0","T0","SA_F",8.170666667,"T0","lipid",0.005592858,0.0725137756617163,0.0248931250052125,0.119244246259701
"393",12,"CFSB9","400_28",2,447,28,"T0","F","SSID","B","T0","T0","SB_F",11.544,"T0","lipid",0.017036364,0.0725137756617163,0.0248931250052125,0.119244246259701
"394",13,"CFSC11","400_28",2,447,28,"T0","F","SSID","C","T0","T0","SC_F",9.465666667,"T0","lipid",0.165972467,0.0725137756617163,0.0248931250052125,0.119244246259701
"395",14,"CFSD12","400_28",2,447,28,"T0","F","SSID","D","T0","T0","SD_F",9.394333333,"T0","lipid",0.029463524,0.0725137756617163,0.0248931250052125,0.119244246259701
"396",15,"CFSE9","400_28",2,447,28,"T0","F","SSID","E","T0","T0","SE_F",9.466666667,"T0","lipid",0.016828354,0.0725137756617163,0.0248931250052125,0.119244246259701
"397",16,"CNAA13","400_28",2,447,28,"T0","N","PAST","A","T0","T0","AA_N",7.16,"T0","lipid",0.056703653,0.101730642000465,0.0574706720932387,0.144393231900747
"398",17,"CNAC9","400_28",2,447,28,"T0","N","PAST","C","T0","T0","AC_N",9.716333333,"T0","lipid",0.089511833,0.101730642000465,0.0574706720932387,0.144393231900747
"399",18,"CNAD12","400_28",2,447,28,"T0","N","PAST","D","T0","T0","AD_N",10.35566667,"T0","lipid",0.082018976,0.101730642000465,0.0574706720932387,0.144393231900747
"400",19,"CNAE9","400_28",2,447,28,"T0","N","PAST","E","T0","T0","AE_N",9.664,"T0","lipid",0.069598787,0.101730642000465,0.0574706720932387,0.144393231900747
"401",20,"CNAF9","400_28",2,447,28,"T0","N","PAST","F","T0","T0","AF_N",10.11366667,"T0","lipid",0.075926834,0.101730642000465,0.0574706720932387,0.144393231900747
"402",21,"CNPA9","400_28",2,447,28,"T0","N","PSTR","A","T0","T0","PA_N",10.44766667,"T0","lipid",0.009172682,0.0827769116773735,0.0328091729983897,0.135609465048355
"403",22,"CNPB9","400_28",2,447,28,"T0","N","PSTR","B","T0","T0","PB_N",11.17033333,"T0","lipid",0.046290774,0.0827769116773735,0.0328091729983897,0.135609465048355
"404",23,"CNPC10","400_28",2,447,28,"T0","N","PSTR","C","T0","T0","PC_N",10.55266667,"T0","lipid",0.054434134,0.0827769116773735,0.0328091729983897,0.135609465048355
"405",24,"CNPD9","400_28",2,447,28,"T0","N","PSTR","D","T0","T0","PD_N",7.814333333,"T0","lipid",0.108692725,0.0827769116773735,0.0328091729983897,0.135609465048355
"406",25,"CNPE10","400_28",2,447,28,"T0","N","PSTR","E","T0","T0","PE_N",10.709,"T0","lipid",0.175477048,0.0827769116773735,0.0328091729983897,0.135609465048355
"407",26,"CNPF15","400_28",2,447,28,"T0","N","PSTR","F","T0","T0","PF_N",9.076,"T0","lipid",0.048705236,0.0827769116773735,0.0328091729983897,0.135609465048355
"408",27,"CNSB15","400_28",2,447,28,"T0","N","SSID","B","T0","T0","SB_N",10.22766667,"T0","lipid",0.004674107,0.0725137756617163,0.0248931250052125,0.119244246259701
"409",28,"CNSC9","400_28",2,447,28,"T0","N","SSID","C","T0","T0","SC_N",11.61133333,"T0","lipid",0.0344776,0.0725137756617163,0.0248931250052125,0.119244246259701
"410",29,"CNSD10","400_28",2,447,28,"T0","N","SSID","D","T0","T0","SD_N",11.04566667,"T0","lipid",0.04152396,0.0725137756617163,0.0248931250052125,0.119244246259701
"411",30,"CNSE9","400_28",2,447,28,"T0","N","SSID","E","T0","T0","SE_N",10.54866667,"T0","lipid",0.021303245,0.0725137756617163,0.0248931250052125,0.119244246259701
"412",31,"CNSF22","400_28",2,447,28,"T0","N","SSID","F","T0","T0","SF_N",10.542,"T0","lipid",0.389528746,0.0725137756617163,0.0248931250052125,0.119244246259701
"413",1,"CFAA15","400_28",2,447,28,"T0","F","PAST","A","T0","T0","AA_F",12.00066667,"T0","lipid",0.118991902,0.101730642000465,0.0574706720932387,0.144393231900747
"414",2,"CFAB19","400_28",2,447,28,"T0","F","PAST","B","T0","T0","AB_F",11.39933333,"T0","lipid",0.151255284,0.101730642000465,0.0574706720932387,0.144393231900747
"415",3,"CFAC15","400_28",2,447,28,"T0","F","PAST","C","T0","T0","AC_F",10.686,"T0","lipid",0.100365848,0.101730642000465,0.0574706720932387,0.144393231900747
"416",4,"CFAD11","400_28",2,447,28,"T0","F","PAST","D","T0","T0","AD_F",10.54933333,"T0","lipid",0.138639564,0.101730642000465,0.0574706720932387,0.144393231900747
"417",5,"CFAD11","400_28",2,447,28,"T0","F","PAST","D","T0","T0","AD_F",10.54933333,"T0","lipid",0.138639564,0.101730642000465,0.0574706720932387,0.144393231900747
"418",6,"CFAE9","400_28",2,447,28,"T0","F","PAST","E","T0","T0","AE_F",14.14233333,"T0","lipid",0.094775094,0.101730642000465,0.0574706720932387,0.144393231900747
"419",7,"CFAE9","400_28",2,447,28,"T0","F","PAST","E","T0","T0","AE_F",14.14233333,"T0","lipid",0.094775094,0.101730642000465,0.0574706720932387,0.144393231900747
"420",8,"CFAF11","400_28",2,447,28,"T0","F","PAST","F","T0","T0","AF_F",6.160666667,"T0","lipid",0.116381014,0.101730642000465,0.0574706720932387,0.144393231900747
"421",9,"CFPB8","400_28",2,447,28,"T0","F","PSTR","B","T0","T0","PB_F",7.280333333,"T0","lipid",0.13484791,0.0827769116773735,0.0328091729983897,0.135609465048355
"422",10,"CFPE13","400_28",2,447,28,"T0","F","PSTR","E","T0","T0","PE_F",8.785333333,"T0","lipid",0.081611545,0.0827769116773735,0.0328091729983897,0.135609465048355
"423",11,"CFSA9","400_28",2,447,28,"T0","F","SSID","A","T0","T0","SA_F",8.170666667,"T0","lipid",0.005592858,0.0725137756617163,0.0248931250052125,0.119244246259701
"424",12,"CFSB9","400_28",2,447,28,"T0","F","SSID","B","T0","T0","SB_F",11.544,"T0","lipid",0.017036364,0.0725137756617163,0.0248931250052125,0.119244246259701
"425",13,"CFSC11","400_28",2,447,28,"T0","F","SSID","C","T0","T0","SC_F",9.465666667,"T0","lipid",0.165972467,0.0725137756617163,0.0248931250052125,0.119244246259701
"426",14,"CFSD12","400_28",2,447,28,"T0","F","SSID","D","T0","T0","SD_F",9.394333333,"T0","lipid",0.029463524,0.0725137756617163,0.0248931250052125,0.119244246259701
"427",15,"CFSE9","400_28",2,447,28,"T0","F","SSID","E","T0","T0","SE_F",9.466666667,"T0","lipid",0.016828354,0.0725137756617163,0.0248931250052125,0.119244246259701
"428",16,"CNAA13","400_28",2,447,28,"T0","N","PAST","A","T0","T0","AA_N",7.16,"T0","lipid",0.056703653,0.101730642000465,0.0574706720932387,0.144393231900747
"429",17,"CNAC9","400_28",2,447,28,"T0","N","PAST","C","T0","T0","AC_N",9.716333333,"T0","lipid",0.089511833,0.101730642000465,0.0574706720932387,0.144393231900747
"430",18,"CNAD12","400_28",2,447,28,"T0","N","PAST","D","T0","T0","AD_N",10.35566667,"T0","lipid",0.082018976,0.101730642000465,0.0574706720932387,0.144393231900747
"431",19,"CNAE9","400_28",2,447,28,"T0","N","PAST","E","T0","T0","AE_N",9.664,"T0","lipid",0.069598787,0.101730642000465,0.0574706720932387,0.144393231900747
"432",20,"CNAF9","400_28",2,447,28,"T0","N","PAST","F","T0","T0","AF_N",10.11366667,"T0","lipid",0.075926834,0.101730642000465,0.0574706720932387,0.144393231900747
"433",21,"CNPA9","400_28",2,447,28,"T0","N","PSTR","A","T0","T0","PA_N",10.44766667,"T0","lipid",0.009172682,0.0827769116773735,0.0328091729983897,0.135609465048355
"434",22,"CNPB9","400_28",2,447,28,"T0","N","PSTR","B","T0","T0","PB_N",11.17033333,"T0","lipid",0.046290774,0.0827769116773735,0.0328091729983897,0.135609465048355
"435",23,"CNPC10","400_28",2,447,28,"T0","N","PSTR","C","T0","T0","PC_N",10.55266667,"T0","lipid",0.054434134,0.0827769116773735,0.0328091729983897,0.135609465048355
"436",24,"CNPD9","400_28",2,447,28,"T0","N","PSTR","D","T0","T0","PD_N",7.814333333,"T0","lipid",0.108692725,0.0827769116773735,0.0328091729983897,0.135609465048355
"437",25,"CNPE10","400_28",2,447,28,"T0","N","PSTR","E","T0","T0","PE_N",10.709,"T0","lipid",0.175477048,0.0827769116773735,0.0328091729983897,0.135609465048355
"438",26,"CNPF15","400_28",2,447,28,"T0","N","PSTR","F","T0","T0","PF_N",9.076,"T0","lipid",0.048705236,0.0827769116773735,0.0328091729983897,0.135609465048355
"439",27,"CNSB15","400_28",2,447,28,"T0","N","SSID","B","T0","T0","SB_N",10.22766667,"T0","lipid",0.004674107,0.0725137756617163,0.0248931250052125,0.119244246259701
"440",28,"CNSC9","400_28",2,447,28,"T0","N","SSID","C","T0","T0","SC_N",11.61133333,"T0","lipid",0.0344776,0.0725137756617163,0.0248931250052125,0.119244246259701
"441",29,"CNSD10","400_28",2,447,28,"T0","N","SSID","D","T0","T0","SD_N",11.04566667,"T0","lipid",0.04152396,0.0725137756617163,0.0248931250052125,0.119244246259701
"442",30,"CNSE9","400_28",2,447,28,"T0","N","SSID","E","T0","T0","SE_N",10.54866667,"T0","lipid",0.021303245,0.0725137756617163,0.0248931250052125,0.119244246259701
"443",31,"CNSF22","400_28",2,447,28,"T0","N","SSID","F","T0","T0","SF_N",10.542,"T0","lipid",0.389528746,0.0725137756617163,0.0248931250052125,0.119244246259701
"444",1,"CFAA15","400_28",2,447,28,"T0","F","PAST","A","T0","T0","AA_F",12.00066667,"T0","lipid",0.118991902,0.101730642000465,0.0574706720932387,0.144393231900747
"445",2,"CFAB19","400_28",2,447,28,"T0","F","PAST","B","T0","T0","AB_F",11.39933333,"T0","lipid",0.151255284,0.101730642000465,0.0574706720932387,0.144393231900747
"446",3,"CFAC15","400_28",2,447,28,"T0","F","PAST","C","T0","T0","AC_F",10.686,"T0","lipid",0.100365848,0.101730642000465,0.0574706720932387,0.144393231900747
"447",4,"CFAD11","400_28",2,447,28,"T0","F","PAST","D","T0","T0","AD_F",10.54933333,"T0","lipid",0.138639564,0.101730642000465,0.0574706720932387,0.144393231900747
"448",5,"CFAD11","400_28",2,447,28,"T0","F","PAST","D","T0","T0","AD_F",10.54933333,"T0","lipid",0.138639564,0.101730642000465,0.0574706720932387,0.144393231900747
"449",6,"CFAE9","400_28",2,447,28,"T0","F","PAST","E","T0","T0","AE_F",14.14233333,"T0","lipid",0.094775094,0.101730642000465,0.0574706720932387,0.144393231900747
"450",7,"CFAE9","400_28",2,447,28,"T0","F","PAST","E","T0","T0","AE_F",14.14233333,"T0","lipid",0.094775094,0.101730642000465,0.0574706720932387,0.144393231900747
"451",8,"CFAF11","400_28",2,447,28,"T0","F","PAST","F","T0","T0","AF_F",6.160666667,"T0","lipid",0.116381014,0.101730642000465,0.0574706720932387,0.144393231900747
"452",9,"CFPB8","400_28",2,447,28,"T0","F","PSTR","B","T0","T0","PB_F",7.280333333,"T0","lipid",0.13484791,0.0827769116773735,0.0328091729983897,0.135609465048355
"453",10,"CFPE13","400_28",2,447,28,"T0","F","PSTR","E","T0","T0","PE_F",8.785333333,"T0","lipid",0.081611545,0.0827769116773735,0.0328091729983897,0.135609465048355
"454",11,"CFSA9","400_28",2,447,28,"T0","F","SSID","A","T0","T0","SA_F",8.170666667,"T0","lipid",0.005592858,0.0725137756617163,0.0248931250052125,0.119244246259701
"455",12,"CFSB9","400_28",2,447,28,"T0","F","SSID","B","T0","T0","SB_F",11.544,"T0","lipid",0.017036364,0.0725137756617163,0.0248931250052125,0.119244246259701
"456",13,"CFSC11","400_28",2,447,28,"T0","F","SSID","C","T0","T0","SC_F",9.465666667,"T0","lipid",0.165972467,0.0725137756617163,0.0248931250052125,0.119244246259701
"457",14,"CFSD12","400_28",2,447,28,"T0","F","SSID","D","T0","T0","SD_F",9.394333333,"T0","lipid",0.029463524,0.0725137756617163,0.0248931250052125,0.119244246259701
"458",15,"CFSE9","400_28",2,447,28,"T0","F","SSID","E","T0","T0","SE_F",9.466666667,"T0","lipid",0.016828354,0.0725137756617163,0.0248931250052125,0.119244246259701
"459",16,"CNAA13","400_28",2,447,28,"T0","N","PAST","A","T0","T0","AA_N",7.16,"T0","lipid",0.056703653,0.101730642000465,0.0574706720932387,0.144393231900747
"460",17,"CNAC9","400_28",2,447,28,"T0","N","PAST","C","T0","T0","AC_N",9.716333333,"T0","lipid",0.089511833,0.101730642000465,0.0574706720932387,0.144393231900747
"461",18,"CNAD12","400_28",2,447,28,"T0","N","PAST","D","T0","T0","AD_N",10.35566667,"T0","lipid",0.082018976,0.101730642000465,0.0574706720932387,0.144393231900747
"462",19,"CNAE9","400_28",2,447,28,"T0","N","PAST","E","T0","T0","AE_N",9.664,"T0","lipid",0.069598787,0.101730642000465,0.0574706720932387,0.144393231900747
"463",20,"CNAF9","400_28",2,447,28,"T0","N","PAST","F","T0","T0","AF_N",10.11366667,"T0","lipid",0.075926834,0.101730642000465,0.0574706720932387,0.144393231900747
"464",21,"CNPA9","400_28",2,447,28,"T0","N","PSTR","A","T0","T0","PA_N",10.44766667,"T0","lipid",0.009172682,0.0827769116773735,0.0328091729983897,0.135609465048355
"465",22,"CNPB9","400_28",2,447,28,"T0","N","PSTR","B","T0","T0","PB_N",11.17033333,"T0","lipid",0.046290774,0.0827769116773735,0.0328091729983897,0.135609465048355
"466",23,"CNPC10","400_28",2,447,28,"T0","N","PSTR","C","T0","T0","PC_N",10.55266667,"T0","lipid",0.054434134,0.0827769116773735,0.0328091729983897,0.135609465048355
"467",24,"CNPD9","400_28",2,447,28,"T0","N","PSTR","D","T0","T0","PD_N",7.814333333,"T0","lipid",0.108692725,0.0827769116773735,0.0328091729983897,0.135609465048355
"468",25,"CNPE10","400_28",2,447,28,"T0","N","PSTR","E","T0","T0","PE_N",10.709,"T0","lipid",0.175477048,0.0827769116773735,0.0328091729983897,0.135609465048355
"469",26,"CNPF15","400_28",2,447,28,"T0","N","PSTR","F","T0","T0","PF_N",9.076,"T0","lipid",0.048705236,0.0827769116773735,0.0328091729983897,0.135609465048355
"470",27,"CNSB15","400_28",2,447,28,"T0","N","SSID","B","T0","T0","SB_N",10.22766667,"T0","lipid",0.004674107,0.0725137756617163,0.0248931250052125,0.119244246259701
"471",28,"CNSC9","400_28",2,447,28,"T0","N","SSID","C","T0","T0","SC_N",11.61133333,"T0","lipid",0.0344776,0.0725137756617163,0.0248931250052125,0.119244246259701
"472",29,"CNSD10","400_28",2,447,28,"T0","N","SSID","D","T0","T0","SD_N",11.04566667,"T0","lipid",0.04152396,0.0725137756617163,0.0248931250052125,0.119244246259701
"473",30,"CNSE9","400_28",2,447,28,"T0","N","SSID","E","T0","T0","SE_N",10.54866667,"T0","lipid",0.021303245,0.0725137756617163,0.0248931250052125,0.119244246259701
"474",31,"CNSF22","400_28",2,447,28,"T0","N","SSID","F","T0","T0","SF_N",10.542,"T0","lipid",0.389528746,0.0725137756617163,0.0248931250052125,0.119244246259701
"475",1,"CFAA15","400_28",2,447,28,"T0","F","PAST","A","T0","T0","AA_F",12.00066667,"T0","pro",0.266,0.299352007887191,0.234192143309045,0.363128332790574
